model,role,rq,condition,n,em,em_ci_low,em_ci_high,macro_field_acc,macro_field_acc_ci_low,macro_field_acc_ci_high,valid_rate,valid_rate_ci_low,valid_rate_ci_high,unsafe_rate,unsafe_rate_ci_low,unsafe_rate_ci_high,spurious_rate,spurious_rate_ci_low,spurious_rate_ci_high,missed_rate,missed_rate_ci_low,missed_rate_ci_high,rq1b_request_em,rq1b_request_em_ci_low,rq1b_request_em_ci_high,rq1b_message_all_correct,seen_top1,seen_top1_ci_low,seen_top1_ci_high,unseen_top1,unseen_top1_ci_low,unseen_top1_ci_high,unsupported_f1,unsupported_f1_ci_low,unsupported_f1_ci_high,latency_p50,latency_p50_ci_low,latency_p50_ci_high,latency_p95,latency_p95_ci_low,latency_p95_ci_high,latency_p99,output_tokens_median,cost_mean_usd_per_call,cost_usd_per_1000_correct,flag_valid_lt_50
MiniLM-Reranker,reference,RQ4,K4,300,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.6518518518518519,0.593522215194877,0.706959706959707,,,,0.38961038961038963,0.28787606278613476,0.48366013071895425,0.003242728766053915,0.003209158289246261,0.0032595833763480186,0.00475037987343967,0.003839111980050803,0.005407448811456561,0.005571867190301414,0.0,,,False
DistilBERT-Clf-All,reference,RQ4,K4,300,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.825925925925926,0.7802178318135765,0.8700409237467963,,,,0.6363636363636364,0.45000000000000007,0.7843137254901961,0.0034619378857314587,0.0034313537180423737,0.003481562715023756,0.005932343611493708,0.004404566669836646,0.007029968639835716,0.007657275032252069,0.0,,,False
Jev-1.13.0,main,RQ4,K15,300,0.9066666666666666,0.8733333333333333,0.94,0.9758333333333333,0.9666666666666667,0.9841666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.04013377926421405,0.09539473684210527,0.0022222222222222222,0.0,0.005605381165919282,,,,,1.0,1.0,1.0,,,,0.888888888888889,0.7856792717086836,0.9655172413793104,0.2692148336209357,0.2648051237920299,0.2757168961688876,0.3737000935710967,0.3438396124634892,0.4038371963426471,0.45806173969059966,345.0,5.4556880000000005e-05,0.06017302941176471,False
DeepSeek-V4.1-Flash,main,RQ4,K15,300,0.9866666666666667,0.9733333333333334,0.9966666666666667,0.9966666666666667,0.9933333333333333,0.9991666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.013333333333333334,0.003134796238244514,0.028268551236749116,0.0,0.0,0.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.39520916622132063,0.38984993752092123,0.40189872961491346,0.6080332805868242,0.5306532898452133,0.7059733397793029,1.3435146925039525,32.0,8.492452e-05,0.08607214864864865,False
GLM-5.3-Flash,main,RQ4,K15,300,0.9666666666666667,0.9433333333333334,0.9866666666666667,0.9816666666666667,0.9666666666666667,0.9933333333333333,0.9866666666666667,0.9733333333333334,0.9966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.01888888888888889,0.00558659217877095,0.03534903785027394,,,,,0.9888888888888889,0.9742647058823529,1.0,,,,0.9473684210526316,0.8771929824561403,1.0,1.0270939790643752,0.9547041454352438,1.0922839940758422,4.191169695649297,2.831075409520418,4.69125131033361,5.871561653967944,29.0,0.00010755895270270271,0.1097843103448276,False
Qwen3.8-Flash,main,RQ4,K15,300,0.95,0.9233333333333333,0.9733333333333334,0.9841666666666666,0.9741666666666666,0.9925,0.9966666666666667,0.99,1.0,0.0,0.0,0.0,0.04666666666666667,0.023333333333333334,0.07291856751824816,0.0044444444444444444,0.0,0.013528748590755355,,,,,0.9962962962962963,0.9885931558935361,1.0,,,,0.983050847457627,0.9411764705882353,1.0,1.3095857710577548,1.2705165827646852,1.334158146288246,2.2589620954357095,2.053573532402516,2.6063121660146877,3.1045682502072305,29.0,4.00339331103679e-05,0.04200051228070175,False
SemIf-Qwen3.5-4B,main,RQ4,K15,300,0.6433333333333333,0.5866666666666667,0.6966666666666667,0.9,0.8833333333333333,0.9158333333333334,1.0,1.0,1.0,0.0,0.0,0.0,0.19666666666666666,0.1563517915309446,0.23948472896440123,0.05444444444444444,0.04013377926421405,0.06949011115817764,,,,,0.9851851851851852,0.9696969696969697,0.9963768115942029,,,,0.9032258064516129,0.8108108108108107,0.9696969696969697,0.16579022794030607,0.16577452141791582,0.16579951299354434,0.24646906757261605,0.21679816136602315,0.2588460131781176,0.2938557450799271,0.0,,,False
Laya,main,RQ4,K15,300,0.18333333333333332,0.14,0.23,0.69,0.6666666666666666,0.7141666666666666,1.0,1.0,1.0,0.14666666666666667,0.10666666666666667,0.18666666666666668,0.7433333333333333,0.6996989563821246,0.7869415807560137,0.02666666666666667,0.016853932584269662,0.036954087346024636,,,,,0.9148148148148149,0.8805970149253731,0.9463652715626919,,,,0.0,,,0.05581348296254873,0.05581283787614666,0.05581413395702839,0.05689476893749089,0.056808084598742425,0.14405996860004966,0.15795370867475855,0.0,,,False
Qwen3.5-4B-JSON,reference,RQ4,K15,300,0.45666666666666667,0.4,0.5133333333333333,0.8325,0.8125,0.8516666666666667,1.0,1.0,1.0,0.016666666666666666,0.0033333333333333335,0.03333333333333333,0.56,0.5016943483929482,0.6172424435930183,0.006666666666666667,0.001128668171557562,0.013377926421404682,,,,,0.9851851851851852,0.9700374531835206,0.9964028776978417,,,,0.7234042553191489,0.5555555555555556,0.8571428571428571,0.8878136824350804,0.8867032849229872,0.8888199983630329,1.002918729209341,0.9948628158774228,1.036332627409138,1.3972198043949862,35.0,,,False
MiniLM-Reranker,reference,RQ4,K15,300,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.837037037037037,0.7923028673835125,0.8796992481203008,,,,0.52,0.39080459770114945,0.6326530612244897,0.0033957702107727528,0.0033430629409849644,0.003458812367171049,0.005913158832117915,0.0056753974407911315,0.006036754697561264,0.015576361194252958,0.0,,,False
DistilBERT-Clf-All,reference,RQ4,K15,300,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.8444444444444444,0.8,0.8864468864468864,,,,0.28,0.11305031446540882,0.44000000000000006,0.0036541251465678215,0.0035927086137235165,0.0037548337131738663,0.008255545469000935,0.007807928463444113,0.008353645820170641,0.011969278687611221,0.0,,,False
Jev-1.13.0,main,RQ4,K64,300,0.8666666666666667,0.8266666666666667,0.9033333333333333,0.9666666666666667,0.9566666666666667,0.9758333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.07666666666666666,0.04794520547945205,0.10738615862019191,0.0033333333333333335,0.0,0.007743362831858407,,,,,1.0,1.0,1.0,,,,0.7234042553191489,0.5517241379310345,0.8518518518518519,0.29037466645240784,0.28627012530341744,0.29859654139727354,0.37831778959371154,0.3479604435618967,0.38979733004234746,0.42107004147954247,955.0,0.00011751306,0.13559199230769234,False
DeepSeek-V4.1-Flash,main,RQ4,K64,300,0.9533333333333334,0.9266666666666666,0.9766666666666667,0.9883333333333333,0.9816666666666667,0.9941666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.03333333333333333,0.01459721300597213,0.05501618122977346,0.0,0.0,0.0,,,,,1.0,1.0,1.0,,,,0.9285714285714286,0.846153846153846,0.9855072463768115,0.38675597915425897,0.38057052064687014,0.3930798292742111,0.5701760838739579,0.51026677521877,0.8086218931246578,1.7232739701215158,32.0,7.296372e-05,0.07653537062937063,False
GLM-5.3-Flash,main,RQ4,K64,300,0.9733333333333334,0.9533333333333334,0.99,0.9933333333333333,0.9883333333333333,0.9975,1.0,1.0,1.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.01056338028169014,0.0033333333333333335,0.0,0.007658853036973832,,,,,1.0,1.0,1.0,,,,0.9473684210526316,0.8771929824561403,1.0,0.6606662087142467,0.6352346665225923,0.6873156670480967,1.23213354870677,1.049716811307008,1.5879206050187382,3.5738613583426817,32.0,8.38237e-05,0.08612023972602739,False
Qwen3.8-Flash,main,RQ4,K64,300,0.9633333333333334,0.94,0.9833333333333333,0.9908333333333333,0.985,0.9958333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.023333333333333334,0.007091572062250959,0.04180064308681672,0.0,0.0,0.0,,,,,1.0,1.0,1.0,,,,0.9285714285714286,0.8444444444444443,0.9846153846153847,2.86081310454756,2.5094628748483956,3.2897306252270937,7.568101388309151,7.347602205490694,7.877559428894895,8.838364945352076,44.0,5.581078000000001e-05,0.05793506574394463,False
SemIf-Qwen3.5-4B,main,RQ4,K64,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,,,,0.0,,,0.04084296734072268,0.04084150027483702,0.040844129864126444,0.04090929029043764,0.04088819306343794,0.040921170730143785,0.04094133837148547,,,,True
Laya,main,RQ4,K64,300,0.10666666666666667,0.07333333333333333,0.14008333333333214,0.6016666666666667,0.575,0.6283333333333333,1.0,1.0,1.0,0.25333333333333335,0.20333333333333334,0.30333333333333334,0.7866666666666666,0.7425367548485119,0.8285714285714286,0.01888888888888889,0.010952602932118367,0.027901785714285716,,,,,0.5703703703703704,0.5113636363636364,0.6287878787878788,,,,0.06451612903225806,0.05,0.21621621621621626,0.05776063445955515,0.05775984632782638,0.05776156671345234,0.05876903324387968,0.058760634250938894,0.058775802794843915,0.05975685589481145,0.0,,,False
Qwen3.5-4B-JSON,reference,RQ4,K64,300,0.43666666666666665,0.38,0.49333333333333335,0.82,0.7991666666666667,0.8408333333333333,1.0,1.0,1.0,0.01,0.0,0.023333333333333334,0.5866666666666667,0.5283018867924528,0.6442990305741982,0.005555555555555556,0.0011160714285714285,0.010976948408342482,,,,,0.9518518518518518,0.924812030075188,0.9746376811594203,,,,0.6222222222222223,0.4324324324324324,0.7755102040816326,0.9177889770362526,0.9167279931716621,0.9187992126680911,1.0107055082684382,0.989681331650354,1.0138165979413316,1.040760396355763,35.0,,,False
MiniLM-Reranker,reference,RQ4,K64,300,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.8851851851851852,0.8452830188679246,0.9215704565408253,,,,0.5333333333333333,0.3666666666666667,0.676923076923077,0.0033162920735776424,0.0032965834252536297,0.0033392501063644886,0.004632015759125354,0.0040187684353441,0.005371791869401933,0.0057818199507892075,0.0,,,False
DistilBERT-Clf-All,reference,RQ4,K64,300,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.6259259259259259,0.567270013568521,0.6838235294117647,,,,0.25,0.11111111111111112,0.3859649122807018,0.003542520571500063,0.0035012918524444103,0.0035600000992417336,0.0066784918308258065,0.0043377466499805485,0.007156859105452898,0.007953763790428631,0.0,,,False
Jev-1.13.0,main,RQ4,K128,300,0.8866666666666667,0.85,0.92,0.9708333333333333,0.9608333333333333,0.98,1.0,1.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.04054054054054054,0.0957472299639725,0.0022222222222222222,0.0,0.005611672278338945,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.7234042553191489,0.5613684210526317,0.8571428571428571,0.3046053540892899,0.29925708286464214,0.31022752706194295,0.40559765547513965,0.3857087384234183,0.43892102842219183,0.49698566083796286,1723.0,0.00019738389999999999,0.22261342105263157,False
DeepSeek-V4.1-Flash,main,RQ4,K128,300,0.9666666666666667,0.9466666666666667,0.9866666666666667,0.9916666666666667,0.9866666666666667,0.9966666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.02,0.00641025641025641,0.037037037037037035,0.0011111111111111111,0.0,0.003393665158371041,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.9473684210526316,0.8771929824561403,1.0,0.4171422915533185,0.41340983286499977,0.42311585415154696,0.9985341819934553,0.6271007275674494,1.222524337051441,3.782833242779593,41.0,0.00010907031999999999,0.11283136551724136,False
GLM-5.3-Flash,main,RQ4,K128,300,0.9633333333333334,0.94,0.9833333333333333,0.99,0.9833333333333333,0.9958333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077777777777777776,0.0022650056625141564,0.014285714285714285,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,0.8148148148148148,0.9795918367346939,1.008882312104106,0.9521333961747587,1.05018668808043,2.73603974855505,2.263531858008355,3.1489629427436743,3.4653842622973006,33.0,0.00044805453333333336,0.4651085121107267,False
Qwen3.8-Flash,main,RQ4,K128,300,0.9433333333333334,0.9166666666666666,0.9666666666666667,0.985,0.9775,0.9916666666666667,1.0,1.0,1.0,0.0033333333333333335,0.0,0.01,0.04,0.019865910432102816,0.0630922686732972,0.0,0.0,0.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.888888888888889,0.7842710997442456,0.9655172413793104,1.3985965633764863,1.378641833551228,1.4408637913875282,2.0348180072847755,1.8194936253130436,2.3179335005115718,3.1744422805309265,42.0,0.0001083757,0.11488590106007067,False
SemIf-Qwen3.5-4B,main,RQ4,K128,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04082581936381757,0.040824253577739,0.04082679864950478,0.04087668801657855,0.04084719580132514,0.04090240565128624,0.04091609422583133,,,,True
Laya,main,RQ4,K128,300,0.08333333333333333,0.05333333333333334,0.11666666666666667,0.5608333333333333,0.5341666666666667,0.5875,1.0,1.0,1.0,0.18333333333333332,0.14,0.22674999999999879,0.77,0.7272655122655123,0.8122869655499961,0.028888888888888888,0.018805309734513276,0.039735099337748346,,,,,0.29850746268656714,0.2222222222222222,0.37857142857142856,0.4485294117647059,0.366412213740458,0.5307758620689654,0.0,,,0.06370939407497644,0.0636937110684812,0.06371458992362022,0.17171880351379515,0.15981649558525535,0.17871144698001445,0.19873717118520287,0.0,,,False
Qwen3.5-4B-JSON,reference,RQ4,K128,300,0.4166666666666667,0.36333333333333334,0.47333333333333333,0.8233333333333334,0.8041666666666667,0.8425,1.0,1.0,1.0,0.006666666666666667,0.0,0.016666666666666666,0.5933333333333334,0.5416666666666666,0.6440693045418903,0.01888888888888889,0.010845986984815618,0.027995520716685332,,,,,1.0,1.0,1.0,0.9779411764705882,0.9496402877697842,1.0,0.8235294117647058,0.6923076923076924,0.923076923076923,0.970741908531636,0.9617468353826553,0.9816916049458086,1.0938986481865869,1.061619754997082,1.2060433189151811,1.862827811064195,35.0,,,False
MiniLM-Reranker,reference,RQ4,K128,300,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.8955223880597015,0.8413765736179529,0.9448289437958186,0.9264705882352942,0.8805906365607858,0.9666666666666667,0.5531914893617021,0.358974358974359,0.7111111111111111,0.0033972919918596745,0.0033513749949634075,0.0034345625899732113,0.005963237630203367,0.005620035436004402,0.006605776771903062,0.018533455701544875,0.0,,,False
DistilBERT-Clf-All,reference,RQ4,K128,300,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.5895522388059702,0.5043459680416202,0.6742424242424242,0.2647058823529412,0.19199452054794522,0.34074074074074073,0.1515151515151515,0.037037037037037035,0.27144800167399036,0.0035868119448423386,0.0035449168644845486,0.003650125116109848,0.008148256223648787,0.007387263979762796,0.008853770885616542,0.015296968799084381,0.0,,,False
Jev-1.13.0,main,RQ4,K254,300,0.9366666666666666,0.9066666666666666,0.9633333333333334,0.9841666666666666,0.9766666666666667,0.9908333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.03666666666666667,0.01718213058419244,0.05841980184763689,0.0044444444444444444,0.0010869565217391304,0.009060022650056626,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.8444444444444443,0.9855072463768115,0.3352463124319911,0.33305247919633985,0.3386065000668168,0.4322494559455663,0.4193029772955925,0.4447642610874028,0.5021886307559895,3281.0,0.00035576394000000003,0.37981915302491104,False
DeepSeek-V4.1-Flash,main,RQ4,K254,300,0.97,0.95,0.9866666666666667,0.9925,0.9875,0.9966666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.023333333333333334,0.007461993008933031,0.04180064308681672,0.0011111111111111111,0.0,0.003409090909090909,,,,,1.0,1.0,1.0,0.9950738916256158,0.9845360824742269,1.0,1.0,1.0,1.0,0.49788895808160305,0.4776595402508974,0.5136151248589158,1.0076639054808771,0.7243773059453815,1.234558023652062,1.5740746188722536,40.0,0.0001169938,0.1206121649484536,False
GLM-5.3-Flash,main,RQ4,K254,300,0.98,0.9633333333333334,0.9933333333333333,0.995,0.9908333333333333,0.9983333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.01056338028169014,0.005555555555555556,0.001117287260574621,0.010965213183892767,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7110822913236916,0.7013989165425301,0.7234507920220494,1.8758243805263195,1.4778864376246934,2.2612617040984335,2.699218308860435,40.5,0.00020050873333333333,0.2046007482993197,False
Qwen3.8-Flash,main,RQ4,K254,300,0.9633333333333334,0.94,0.9833333333333333,0.9908333333333333,0.985,0.9958333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.023333333333333334,0.007219567306443655,0.04152249134948097,0.0022222222222222222,0.0,0.005611829909582716,,,,,0.9850746268656716,0.9482758620689655,1.0,1.0,1.0,1.0,0.983050847457627,0.9393939393939393,1.0,1.7946689580567181,1.7537845205515623,1.8697222080081701,3.791272670403123,3.086031097220257,4.175300840707498,5.274228654643519,41.0,0.00014192009999999998,0.14732190311418686,False
SemIf-Qwen3.5-4B,main,RQ4,K254,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04080225923098624,0.040800231054890904,0.04080310510471463,0.04084501564502716,0.040834989352151754,0.04087261811364442,0.04090157852042466,,,,True
Laya,main,RQ4,K254,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05179004813544452,0.051787119591608644,0.0517922843049746,0.05185463174711913,0.051825881958939134,0.051941242767497904,0.05280955092050135,,,,True
Qwen3.5-4B-JSON,reference,RQ4,K254,300,0.49333333333333335,0.43666666666666665,0.55,0.8358333333333333,0.815,0.8566666666666667,1.0,1.0,1.0,0.01,0.0,0.023333333333333334,0.5166666666666667,0.4521452145214521,0.5797139190821256,0.014444444444444444,0.007709251101321586,0.022751926805428705,,,,,0.8955223880597015,0.8135593220338984,0.9649122807017544,0.9211822660098522,0.8817733990147784,0.9560975609756097,0.9333333333333333,0.8571428571428571,0.9855072463768115,1.0587489230092615,1.0487328269518912,1.0685993551742285,1.179495954955928,1.1527186496416106,1.2596868357155484,1.6707093171589067,35.0,,,False
MiniLM-Reranker,reference,RQ4,K254,300,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.8656716417910447,0.7777777777777778,0.9428706199460914,0.8719211822660099,0.8232323232323232,0.9166666666666666,0.75,0.6046511627906976,0.8666666666666666,0.0033197496086359024,0.0032999166287481785,0.0033422913402318954,0.003869928978383541,0.003700416535139084,0.004074950376525522,0.006307041887193883,0.0,,,False
DistilBERT-Clf-All,reference,RQ4,K254,300,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.6268656716417911,0.509090909090909,0.7428571428571429,0.13793103448275862,0.09174211770361765,0.18627450980392157,0.5360824742268041,0.40476190476190477,0.6476190476190476,0.0034985626116394997,0.0034763747826218605,0.0035175830125808716,0.004081110423430801,0.0039461711421608925,0.004377170745283366,0.004786346424370982,0.0,,,False
Jev-1.13.0,main,RQ4,churn25,300,0.9033333333333333,0.8666666666666667,0.9366666666666666,0.975,0.9658333333333333,0.9833333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.05,0.027303754266211604,0.07590759075907591,0.0022222222222222222,0.0,0.005649717514124294,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.7499999999999999,0.5882352941176471,0.8750000000000001,0.2775980210863054,0.272801395971328,0.2840044027660042,0.39394470751285554,0.3668817950412631,0.4070942893624307,0.4842521680891513,954.0,0.00011701998,0.12954241328413285,False
DeepSeek-V4.1-Flash,main,RQ4,churn25,300,0.9766666666666667,0.96,0.9933333333333333,0.9941666666666666,0.99,0.9983333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.02,0.006472491909385114,0.03738397228050097,0.0011111111111111111,0.0,0.00340522133938706,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.400956854224205,0.3961474164389074,0.4102637907490134,1.3615951163228608,0.7750702708028284,1.9738161584362395,3.122038735346868,31.0,7.014972e-05,0.0718256518771331,False
GLM-5.3-Flash,main,RQ4,churn25,300,0.98,0.9633333333333334,0.9933333333333333,0.9941666666666666,0.9891666666666666,0.9983333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0,0.010493513408848814,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.9473684210526316,0.8771929824561403,1.0,0.7148004998452961,0.6752330204471946,0.749742915853858,1.9276549995411203,1.4323523313738407,2.5961061459500354,3.3203604390379016,31.0,8.320833333333333e-05,0.08490646258503401,False
Qwen3.8-Flash,main,RQ4,churn25,300,0.9866666666666667,0.9733333333333334,0.9966666666666667,0.9966666666666667,0.9933333333333333,0.9991666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.01,0.0,0.022508038585209004,0.0,0.0,0.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.983050847457627,0.9411764705882353,1.0,1.3994229370728135,1.3675466245040298,1.4376440830528736,2.2841121748555455,2.002414433192462,2.645215157372878,3.0914949319884175,41.0,5.3375513333333336e-05,0.05409680405405406,False
SemIf-Qwen3.5-4B,main,RQ4,churn25,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.040843481896445155,0.040842902613803744,0.0408445349894464,0.040896296058781444,0.04087900654412806,0.040916800452396276,0.040932801309973,,,,True
Laya,main,RQ4,churn25,300,0.11666666666666667,0.08333333333333333,0.15333333333333332,0.6166666666666667,0.5916666666666667,0.6433333333333333,1.0,1.0,1.0,0.18,0.13666666666666666,0.22333333333333333,0.7466666666666667,0.702054794520548,0.7902636824936572,0.022222222222222223,0.013318534961154272,0.032009524603330945,,,,,0.5643564356435643,0.494949494949495,0.631585493584708,0.6176470588235294,0.5,0.734375,0.0,,,0.05777545110322535,0.057770211016759276,0.05777933378703892,0.15480693387798966,0.15176283195614815,0.17291671973653142,0.19986833040136834,0.0,,,False
Qwen3.5-4B-JSON,reference,RQ4,churn25,300,0.42333333333333334,0.36666666666666664,0.48,0.8258333333333333,0.8066458333333333,0.845,1.0,1.0,1.0,0.01,0.0,0.023333333333333334,0.5833333333333334,0.5275063639592706,0.6387983091787439,0.01,0.0043907793633369925,0.016778523489932886,,,,,0.9801980198019802,0.958974358974359,0.9952158806106174,1.0,1.0,1.0,0.5714285714285715,0.3720930232558139,0.7368421052631579,0.9297375853639096,0.915794748114422,0.9362882774730679,1.100401553278789,1.0451071318704637,1.218228621617891,1.7031175098800972,35.0,,,False
MiniLM-Reranker,reference,RQ4,churn25,300,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.8910891089108911,0.8469375549262768,0.9320451557443366,0.9411764705882353,0.8805820895522388,0.9864909909909909,0.28,0.11428571428571428,0.43902439024390244,0.0033245417289435863,0.003304291982203722,0.003350582905113697,0.005588566977530719,0.0054167890921235085,0.005833864910528065,0.006464244965463874,0.0,,,False
DistilBERT-Clf-Frozen,reference,RQ4,churn25,300,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.6534653465346535,0.5858585858585859,0.7170731707317073,0.0,0.0,0.0,0.265625,0.1626016260162602,0.36496350364963503,0.0034901248291134834,0.003471062518656254,0.003521145321428776,0.0074450672604143625,0.006911000236868858,0.008159841876477003,0.00907893139868964,0.0,,,False
DistilBERT-Clf-Retrained,reference,RQ4,churn25,300,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.7079207920792079,0.6442307692307693,0.7692307692307693,0.14705882352941177,0.06779661016949153,0.23529411764705882,0.2574257425742575,0.14432989690721648,0.3655913978494624,0.0034948750399053097,0.0034602332045324145,0.003532874397933483,0.007084383629262447,0.006645242031663656,0.00756125575862825,0.00822987494058907,0.0,,,False
Jev-1.13.0,main,RQ4,churn50,300,0.91,0.8766666666666667,0.94,0.9775,0.9691666666666666,0.985,1.0,1.0,1.0,0.0,0.0,0.0,0.05,0.027303754266211604,0.07575894322284212,0.0011111111111111111,0.0,0.003389830508474576,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6666666666666666,0.9090909090909091,0.28483616653829813,0.27981856232509017,0.2919944366440177,0.37639131960459055,0.3646343578584492,0.39830256407149145,0.45080368408933275,969.0,0.00011753882,0.12916353846153847,False
DeepSeek-V4.1-Flash,main,RQ4,churn50,300,0.9566666666666667,0.9333333333333333,0.9766666666666667,0.9891666666666666,0.9833333333333333,0.9941666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.03,0.012902188569650452,0.05067567567567568,0.0,0.0,0.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.9473684210526316,0.874943181818182,1.0,0.37997287465259433,0.37720531271770597,0.385173917748034,0.5204051051288844,0.48868566853925594,0.6102610523812473,0.6755264384299513,37.0,7.784872e-05,0.08137496864111499,False
GLM-5.3-Flash,main,RQ4,churn50,300,0.9733333333333334,0.9533333333333334,0.99,0.9933333333333333,0.9883333333333333,0.9975,1.0,1.0,1.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.010526315789473684,0.006666666666666667,0.0021929824561403508,0.012415349887133182,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.983050847457627,0.9411764705882353,1.0,0.7723655421286821,0.745957454200834,0.7948135626502335,2.51548111862503,2.246109827607871,2.8943190228659663,10.348950879601716,31.0,9.33432e-05,0.09590054794520549,False
Qwen3.8-Flash,main,RQ4,churn50,300,0.9766666666666667,0.96,0.9933333333333333,0.9941666666666666,0.99,0.9983333333333333,1.0,1.0,1.0,0.006666666666666667,0.0,0.016666666666666666,0.016666666666666666,0.0033783783783783786,0.032376436513127126,0.0,0.0,0.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172413793104,0.90665625,1.0,1.3955948539078236,1.368809375911951,1.448802312836051,2.50941366669722,2.2337583546526734,2.9103370372205988,3.3613549915607956,41.0,5.5855446666666666e-05,0.057189877133105804,False
SemIf-Qwen3.5-4B,main,RQ4,churn50,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04084283113479614,0.040841613663360476,0.04084394359961152,0.040902938297949734,0.04087963928468526,0.04092589730862528,0.040937190488912166,,,,True
Laya,main,RQ4,churn50,300,0.14333333333333334,0.10333333333333333,0.18333333333333332,0.6258333333333334,0.6008333333333333,0.6508333333333334,1.0,1.0,1.0,0.16333333333333333,0.12333333333333334,0.20666666666666667,0.74,0.6940757281326091,0.7854788081331792,0.03222222222222222,0.020833333333333332,0.04524886877828054,,,,,0.5882352941176471,0.504,0.6709677419354839,0.6716417910447762,0.5912408759124088,0.7482014388489209,0.0,,,0.05777527717873454,0.05777452792972326,0.05777570279315114,0.058750515594147144,0.05785324102500455,0.0588304520584643,0.15536094265989953,0.0,,,False
